timestamp_us;participant;state;active_label_id;active_label_name;stream_index;ch0;ch1;ch2;ch3;ch4;ch5;ch6;ch7
11489257;Huimin;PAUSED;0;rest;2;-2;-3;-4;-6;-2;0;-1;-1
11500976;Huimin;PAUSED;0;rest;3;-1;-2;14;8;0;-2;-2;-1
11500976;Huimin;PAUSED;0;rest;3;-2;-4;-4;-5;-3;-1;-2;-2
11507812;Huimin;PAUSED;0;rest;0;0;0;2;3;0;0;0;0
11507812;Huimin;PAUSED;0;rest;0;-1;-1;1;-3;-2;-2;-2;-1
11519531;Huimin;PAUSED;0;rest;1;0;2;-20;-3;0;0;0;1
11519531;Huimin;PAUSED;0;rest;1;-1;-1;4;-1;-1;0;-1;-1
11525390;Huimin;PAUSED;0;rest;2;0;1;11;-2;-1;-1;0;0
11525390;Huimin;PAUSED;0;rest;2;-2;-1;-9;-3;-1;-3;-1;-2
11538085;Huimin;PAUSED;0;rest;3;0;-2;3;-2;-1;-2;0;-2
11538085;Huimin;PAUSED;0;rest;3;-1;-3;-11;2;-3;-3;0;1
11543945;Huimin;PAUSED;0;rest;0;0;0;-4;-4;0;1;-1;-1
11543945;Huimin;PAUSED;0;rest;0;0;1;13;1;-1;-1;1;1
11555664;Huimin;PAUSED;0;rest;1;-1;-1;-2;-2;-1;0;-1;-3
11555664;Huimin;PAUSED;0;rest;1;-1;-1;9;2;1;-1;0;0
11562500;Huimin;PAUSED;0;rest;2;-1;-3;-8;-5;-2;-3;-2;0
11562500;Huimin;PAUSED;0;rest;2;-1;0;-11;-6;-1;-1;0;-1
11574218;Huimin;PAUSED;0;rest;3;0;6;32;14;1;-2;-2;0
11574218;Huimin;PAUSED;0;rest;3;-1;-2;-10;-6;-4;-2;-1;-3
11581054;Huimin;PAUSED;0;rest;0;-1;-1;10;1;-2;0;-2;-1
11581054;Huimin;PAUSED;0;rest;0;-2;-4;-17;-4;-1;1;-2;-2
11595703;Huimin;PAUSED;0;rest;1;-1;-6;-7;-6;-2;-1;-1;-1
11595703;Huimin;PAUSED;0;rest;1;0;4;1;1;1;-1;-1;-1
