timestamp_us;participant;state;active_label_id;active_label_name;stream_index;ch0;ch1;ch2;ch3;ch4;ch5;ch6;ch7
25249023;Marwan;PAUSED;0;rest;1;-1;56;18;24;97;47;-2;3
25255859;Marwan;PAUSED;0;rest;2;-23;-19;-24;54;-110;-6;4;-6
25255859;Marwan;PAUSED;0;rest;2;13;38;4;-33;52;8;1;-24
25263671;Marwan;PAUSED;0;rest;3;-4;34;18;14;0;5;4;59
25263671;Marwan;PAUSED;0;rest;3;-33;-51;-18;-43;-77;-50;-5;-14
25279296;Marwan;PAUSED;0;rest;0;-2;47;5;1;68;17;4;-18
25279296;Marwan;PAUSED;0;rest;0;-4;-8;-20;-37;-34;-5;-2;-2
25286132;Marwan;PAUSED;0;rest;1;13;67;44;23;-38;-19;-18;-12
25286132;Marwan;PAUSED;0;rest;1;21;0;-17;-10;-66;26;-5;-3
25293945;Marwan;PAUSED;0;rest;2;-42;-1;4;23;54;-34;-1;-23
25293945;Marwan;PAUSED;0;rest;2;-13;-65;37;33;29;17;-13;-29
25308593;Marwan;PAUSED;0;rest;3;-8;-97;-60;62;30;28;29;39
25308593;Marwan;PAUSED;0;rest;3;4;97;27;-48;102;93;20;29
25316406;Marwan;PAUSED;0;rest;0;96;64;61;102;-128;-33;24;22
25316406;Marwan;PAUSED;0;rest;0;-14;27;31;-106;-56;-104;-3;24
25324218;Marwan;PAUSED;0;rest;1;-29;-49;-9;14;8;-69;-46;-67
25324218;Marwan;PAUSED;0;rest;1;-20;-28;-59;-74;42;38;-45;-58
25338867;Marwan;PAUSED;0;rest;2;-27;-66;-90;-128;70;77;18;72
25338867;Marwan;PAUSED;0;rest;2;4;-19;62;116;-62;-45;30;58
25354492;Marwan;PAUSED;0;rest;3;63;-9;20;-26;50;1;-27;-77
25354492;Marwan;PAUSED;0;rest;3;7;20;11;62;-128;-10;55;63
25361328;Marwan;PAUSED;0;rest;0;2;2;-9;-128;13;-35;-47;-106
25361328;Marwan;PAUSED;0;rest;0;36;13;-31;68;-10;19;57;120
25369140;Marwan;PAUSED;0;rest;1;38;30;12;-40;81;79;93;76
25369140;Marwan;PAUSED;0;rest;1;-21;-59;0;-75;-108;-20;-71;-128
25383789;Marwan;PAUSED;0;rest;2;-28;31;18;114;21;-67;-49;-41
25383789;Marwan;PAUSED;0;rest;2;5;50;23;-94;-11;-45;-44;-2
25391601;Marwan;PAUSED;0;rest;3;-4;6;-10;14;38;35;6;13
25391601;Marwan;PAUSED;0;rest;3;11;-29;-3;51;101;18;33;2
25399414;Marwan;PAUSED;0;rest;0;-5;-8;-17;-44;42;42;41;60
25399414;Marwan;PAUSED;0;rest;0;-19;-22;-31;13;-91;-51;-40;-69
25414062;Marwan;PAUSED;0;rest;1;-22;11;-14;-82;-97;-16;-36;0
25414062;Marwan;PAUSED;0;rest;1;28;-5;-3;-60;-24;-67;-17;-11
25421875;Marwan;PAUSED;0;rest;2;-32;-51;17;8;22;20;-13;-11
25421875;Marwan;PAUSED;0;rest;2;32;52;1;34;127;103;46;24
25428710;Marwan;PAUSED;0;rest;3;-13;-7;-27;-81;-38;33;20;-17
25428710;Marwan;PAUSED;0;rest;3;-25;-88;-11;11;-113;-78;-30;3
25444335;Marwan;PAUSED;0;rest;0;1;-52;2;70;-31;-43;-13;-1
25444335;Marwan;PAUSED;0;rest;0;-11;-36;22;-45;81;60;7;9
25451171;Marwan;PAUSED;0;rest;1;38;-29;-24;-95;-106;-48;-20;-13
25451171;Marwan;PAUSED;0;rest;1;4;96;18;4;20;-20;7;33
25458984;Marwan;PAUSED;0;rest;2;21;65;46;5;25;105;21;9
25458984;Marwan;PAUSED;0;rest;2;-14;-8;-27;65;-101;-74;-26;-84
25473632;Marwan;PAUSED;0;rest;3;-30;-10;6;64;121;85;1;31
25473632;Marwan;PAUSED;0;rest;3;-11;-73;-31;-25;-77;-103;-26;-4
25481445;Marwan;PAUSED;0;rest;0;7;0;-8;45;-72;-84;33;64
25481445;Marwan;PAUSED;0;rest;0;-23;-4;-39;-19;56;61;-3;-22
25489257;Marwan;PAUSED;0;rest;1;-15;30;21;69;33;30;26;22
25489257;Marwan;PAUSED;0;rest;1;27;-29;-32;-50;-5;-1;-13;-19
25503906;Marwan;PAUSED;0;rest;2;-61;-47;-19;-51;23;28;4;-4
25503906;Marwan;PAUSED;0;rest;2;-26;-7;61;89;-27;-5;-7;-44
25511718;Marwan;PAUSED;0;rest;3;15;-4;-6;44;127;47;25;76
25511718;Marwan;PAUSED;0;rest;3;-7;31;28;-47;-34;27;10;-2
25519531;Marwan;PAUSED;0;rest;0;-14;21;-2;-40;-36;-69;-63;-91
25519531;Marwan;PAUSED;0;rest;0;29;-22;-104;-56;77;-7;66;97
25534179;Marwan;PAUSED;0;rest;1;-16;32;94;-108;-54;-7;8;-67
25534179;Marwan;PAUSED;0;rest;1;3;-24;8;99;34;0;5;2
25541015;Marwan;PAUSED;0;rest;2;6;-15;-29;-60;-32;1;-12;-46
25541015;Marwan;PAUSED;0;rest;2;18;67;62;98;53;22;-31;-29
25548828;Marwan;PAUSED;0;rest;3;-13;-17;-86;47;-19;-7;-13;-7
25548828;Marwan;PAUSED;0;rest;3;8;-57;-11;22;17;14;26;23
25564453;Marwan;PAUSED;0;rest;0;19;105;8;2;9;-2;0;9
25564453;Marwan;PAUSED;0;rest;0;-8;67;10;-92;-33;14;-15;-19
25570312;Marwan;PAUSED;0;rest;1;12;-86;76;90;-64;-52;-5;16
25570312;Marwan;PAUSED;0;rest;1;-36;36;35;55;15;3;-5;-26
25579101;Marwan;PAUSED;0;rest;2;10;40;0;34;41;19;6;18
25579101;Marwan;PAUSED;0;rest;2;3;-106;-106;-91;-41;4;-4;3
25593750;Marwan;PAUSED;0;rest;3;-6;115;56;-75;6;-3;-1;-19
25593750;Marwan;PAUSED;0;rest;3;56;-109;-68;51;-23;-36;-24;-20
25601562;Marwan;PAUSED;0;rest;0;-15;33;36;67;26;21;8;26
25601562;Marwan;PAUSED;0;rest;0;16;-26;-11;-110;-36;-6;8;5
25609375;Marwan;PAUSED;0;rest;1;-10;-51;-87;55;-10;-22;-28;-34
25609375;Marwan;PAUSED;0;rest;1;12;97;26;-58;49;28;12;11
25624023;Marwan;PAUSED;0;rest;2;-6;-42;60;27;-4;1;14;16
25624023;Marwan;PAUSED;0;rest;2;39;23;-51;70;-14;-9;-18;-20
25630859;Marwan;PAUSED;0;rest;3;3;-102;6;110;-73;-33;-11;-2
25630859;Marwan;PAUSED;0;rest;3;12;116;-5;68;69;39;19;22
25638671;Marwan;PAUSED;0;rest;0;21;25;-27;-69;7;1;6;-1
25638671;Marwan;PAUSED;0;rest;0;-46;-55;45;-52;0;-4;-13;-16
25654296;Marwan;PAUSED;0;rest;1;35;-14;3;57;24;10;7;13
25654296;Marwan;PAUSED;0;rest;1;-19;-33;-40;-64;-18;8;11;5
25661132;Marwan;PAUSED;0;rest;2;6;-12;-17;70;-11;-19;-12;-11
25661132;Marwan;PAUSED;0;rest;2;-4;50;20;-23;6;13;5;1
25668945;Marwan;PAUSED;0;rest;3;23;76;20;-35;10;-3;0;3
25668945;Marwan;PAUSED;0;rest;3;0;-16;-1;42;-48;-24;-9;-10
25684570;Marwan;PAUSED;0;rest;0;4;56;55;50;25;15;6;4
25684570;Marwan;PAUSED;0;rest;0;-44;-116;-101;-65;-21;-5;-4;-11
25691406;Marwan;PAUSED;0;rest;1;-22;-58;13;-55;6;-8;-3;-11
25691406;Marwan;PAUSED;0;rest;1;-1;-49;108;27;55;27;16;9
25699218;Marwan;PAUSED;0;rest;2;-3;-116;-86;-48;-57;-24;-5;1
25699218;Marwan;PAUSED;0;rest;2;-2;15;-49;36;-4;-4;-7;-3
25713867;Marwan;PAUSED;0;rest;3;-20;35;47;9;-1;-3;-13;-8
25713867;Marwan;PAUSED;0;rest;3;-9;-36;-19;-74;18;8;0;2
25720703;Marwan;PAUSED;0;rest;0;-24;-46;-47;-31;-10;-2;1;-4
25720703;Marwan;PAUSED;0;rest;0;33;39;-41;-39;9;8;2;3
25729492;Marwan;PAUSED;0;rest;1;-18;-28;49;2;-17;-12;-7;-3
25729492;Marwan;PAUSED;0;rest;1;12;24;85;6;-11;-6;1;5
25744140;Marwan;PAUSED;0;rest;2;-11;-41;-63;30;31;15;3;-4
25744140;Marwan;PAUSED;0;rest;2;-8;-9;35;-20;-27;-12;0;4
25750976;Marwan;PAUSED;0;rest;3;-32;82;45;42;4;0;-4;-10
25750976;Marwan;PAUSED;0;rest;3;2;40;-83;-11;-17;-14;-5;-3
25758789;Marwan;PAUSED;0;rest;0;18;-32;53;3;-10;-7;-3;4
25758789;Marwan;PAUSED;0;rest;0;-8;-49;84;53;0;-7;-12;-8
25774414;Marwan;PAUSED;0;rest;1;-21;-45;-78;-89;-9;-3;-5;-3
25774414;Marwan;PAUSED;0;rest;1;-21;35;28;40;19;3;-16;-4
25781250;Marwan;PAUSED;0;rest;2;0;-10;3;-11;-13;0;-7;5
25781250;Marwan;PAUSED;0;rest;2;-3;123;-25;-11;-7;3;-3;4
25789062;Marwan;PAUSED;0;rest;3;2;38;60;17;-4;-4;-3;0
25789062;Marwan;PAUSED;0;rest;3;3;-61;-19;-13;11;2;6;-14
25803710;Marwan;PAUSED;0;rest;0;-11;-96;-72;-32;13;7;8;-11
25803710;Marwan;PAUSED;0;rest;0;-2;-68;-8;29;6;-4;10;9
25810546;Marwan;PAUSED;0;rest;1;33;13;-89;-37;1;0;11;4
25810546;Marwan;PAUSED;0;rest;1;-16;32;-29;-5;-4;6;9;8
25819335;Marwan;PAUSED;0;rest;2;19;127;88;11;3;2;5;-2
25819335;Marwan;PAUSED;0;rest;2;1;28;69;16;0;3;-2;-17
25833984;Marwan;PAUSED;0;rest;3;29;-5;-34;1;6;6;12;41
25833984;Marwan;PAUSED;0;rest;3;-32;-51;5;28;-2;2;10;10
25840820;Marwan;PAUSED;0;rest;0;8;18;-3;-34;5;6;-4;11
25840820;Marwan;PAUSED;0;rest;0;1;-21;-45;-1;3;8;2;-23
25848632;Marwan;PAUSED;0;rest;1;-69;-50;-101;-25;-11;-5;-10;-20
25848632;Marwan;PAUSED;0;rest;1;-3;47;36;13;1;0;-5;-9
25864257;Marwan;PAUSED;0;rest;2;-11;29;20;-10;-2;1;2;12
25864257;Marwan;PAUSED;0;rest;2;-10;-44;20;0;-5;-3;-6;11
25871093;Marwan;PAUSED;0;rest;3;1;-11;38;7;3;-3;-6;-33
25871093;Marwan;PAUSED;0;rest;3;37;3;-52;-16;-3;-9;-1;24
25878906;Marwan;PAUSED;0;rest;0;15;30;-28;-17;-2;4;6;6
25878906;Marwan;PAUSED;0;rest;0;11;-11;37;51;9;2;3;3
25894531;Marwan;PAUSED;0;rest;1;6;-57;-12;4;4;6;1;-2
25894531;Marwan;PAUSED;0;rest;1;-22;-74;-38;-10;-3;-4;-6;-8
25900390;Marwan;PAUSED;0;rest;2;27;-13;-22;-16;-3;-8;-11;-16
25900390;Marwan;PAUSED;0;rest;2;-30;-19;-6;5;-4;-4;15;41
25909179;Marwan;PAUSED;0;rest;3;37;114;25;8;10;9;-4;-38
25909179;Marwan;PAUSED;0;rest;3;-4;-8;-10;-5;7;1;2;57
25923828;Marwan;PAUSED;0;rest;0;69;-40;12;-8;-7;-6;-7;10
25923828;Marwan;PAUSED;0;rest;0;-85;-9;42;26;10;2;-14;-22
25930664;Marwan;PAUSED;0;rest;1;58;0;9;31;10;1;39;-49
25930664;Marwan;PAUSED;0;rest;1;-61;42;34;5;8;13;36;74
25939453;Marwan;PAUSED;0;rest;2;-18;-45;-52;-21;-9;-5;-12;9
25939453;Marwan;PAUSED;0;rest;2;-8;57;85;33;5;3;4;-6
25954101;Marwan;PAUSED;0;rest;3;-60;-115;-95;-45;-19;-15;-27;-78
25954101;Marwan;PAUSED;0;rest;3;12;-32;-13;10;4;1;-22;2
25961914;Marwan;PAUSED;0;rest;0;-36;-19;18;9;4;0;21;0
25961914;Marwan;PAUSED;0;rest;0;18;47;10;-30;-14;-12;-17;-19
25968750;Marwan;PAUSED;0;rest;1;-65;60;43;25;13;13;20;54
25968750;Marwan;PAUSED;0;rest;1;55;35;4;-10;0;0;0;-40
25984375;Marwan;PAUSED;0;rest;2;-65;-26;8;-13;-10;-10;-20;-18
25984375;Marwan;PAUSED;0;rest;2;51;-31;-48;12;8;3;11;47
25991210;Marwan;PAUSED;0;rest;3;2;24;4;-3;-5;-3;-17;-3
25991210;Marwan;PAUSED;0;rest;3;12;-15;2;-13;-8;-5;7;31
25999023;Marwan;PAUSED;0;rest;0;-9;51;25;20;12;6;-10;-46
25999023;Marwan;PAUSED;0;rest;0;-18;15;-16;-9;-6;-4;11;-4
26013671;Marwan;PAUSED;0;rest;1;24;-26;5;-4;0;1;18;60
26013671;Marwan;PAUSED;0;rest;1;-15;-35;7;1;1;2;-13;-81
26020507;Marwan;PAUSED;0;rest;2;10;51;-3;-15;-6;-6;-4;-40
26020507;Marwan;PAUSED;0;rest;2;-1;8;-27;8;3;6;9;24
26029296;Marwan;PAUSED;0;rest;3;35;23;23;-12;-9;-7;-8;30
26029296;Marwan;PAUSED;0;rest;3;-27;-60;7;5;1;3;-5;-2
26043945;Marwan;PAUSED;0;rest;0;43;24;2;-1;-2;-3;3;13
26043945;Marwan;PAUSED;0;rest;0;-16;28;-1;-8;-4;1;-9;-44
26050781;Marwan;PAUSED;0;rest;1;9;-26;-51;-7;-2;-1;5;37
26050781;Marwan;PAUSED;0;rest;1;14;72;59;4;-1;1;-2;-23
26059570;Marwan;PAUSED;0;rest;2;34;-46;0;1;3;1;6;13
26059570;Marwan;PAUSED;0;rest;2;-31;-15;2;-6;1;3;-17;-28
26074218;Marwan;PAUSED;0;rest;3;-16;39;-40;-4;1;-3;-4;-8
26074218;Marwan;PAUSED;0;rest;3;23;-11;11;-1;-3;-6;4;-10
26081054;Marwan;PAUSED;0;rest;0;-105;21;-1;-1;-2;-8;-11;-11
26081054;Marwan;PAUSED;0;rest;0;78;71;35;2;-1;0;-2;57
26088867;Marwan;PAUSED;0;rest;1;-17;-39;-13;-2;-1;-1;-4;-15
26088867;Marwan;PAUSED;0;rest;1;36;-13;-31;2;2;0;0;14
26104492;Marwan;PAUSED;0;rest;2;12;-57;-20;1;0;2;8;7
26104492;Marwan;PAUSED;0;rest;2;23;-34;-19;-3;-2;2;-1;-12
26110351;Marwan;PAUSED;0;rest;3;-24;-63;9;4;2;5;9;13
26110351;Marwan;PAUSED;0;rest;3;6;26;-11;-1;0;-2;-9;-17
26119140;Marwan;PAUSED;0;rest;0;-15;-45;-24;-2;-1;-4;-5;-8
26119140;Marwan;PAUSED;0;rest;0;0;-5;-13;4;6;4;5;-1
26133789;Marwan;PAUSED;0;rest;1;7;25;29;-4;-7;-5;-6;10
26133789;Marwan;PAUSED;0;rest;1;-21;-6;-4;1;16;0;6;-16
26140625;Marwan;PAUSED;0;rest;2;11;-11;1;2;-16;2;-8;-2
26140625;Marwan;PAUSED;0;rest;2;18;-5;-6;7;5;6;17;9
26149414;Marwan;PAUSED;0;rest;3;5;35;25;-4;-8;4;-14;-3
26149414;Marwan;PAUSED;0;rest;3;-24;-36;15;-9;-5;-23;-9;-24
26164062;Marwan;PAUSED;0;rest;0;12;84;9;9;9;13;9;0
26164062;Marwan;PAUSED;0;rest;0;5;-27;-13;0;-25;2;9;23
26169921;Marwan;PAUSED;0;rest;1;-4;11;12;-7;-13;-26;-10;8
26169921;Marwan;PAUSED;0;rest;1;-27;-6;2;2;24;26;-6;-16
26178710;Marwan;PAUSED;0;rest;2;14;-34;-2;-1;-7;15;8;-15
26178710;Marwan;PAUSED;0;rest;2;-20;-11;-4;-14;33;-22;-16;-23
26194335;Marwan;PAUSED;0;rest;3;10;4;14;-2;-75;-38;3;-6
26194335;Marwan;PAUSED;0;rest;3;-5;5;3;8;-35;3;13;14
26200195;Marwan;PAUSED;0;rest;0;11;-22;7;0;56;19;5;5
26200195;Marwan;PAUSED;0;rest;0;-18;1;-5;-4;1;8;-8;-10
26208984;Marwan;PAUSED;0;rest;1;0;-24;13;1;14;30;0;-6
26208984;Marwan;PAUSED;0;rest;1;18;125;-2;-1;-5;-33;8;26
26223632;Marwan;PAUSED;0;rest;2;11;-4;33;9;-16;0;11;4
26223632;Marwan;PAUSED;0;rest;2;0;-25;0;-2;7;-1;-15;-18
26230468;Marwan;PAUSED;0;rest;3;5;-12;-21;3;29;8;22;45
26230468;Marwan;PAUSED;0;rest;3;-34;-9;4;10;23;17;-25;-41
26239257;Marwan;PAUSED;0;rest;0;28;-5;0;4;-24;7;11;61
26239257;Marwan;PAUSED;0;rest;0;-3;-4;-4;-15;-26;-27;-35;-29
26253906;Marwan;PAUSED;0;rest;1;-6;0;-6;4;81;8;5;-18
26253906;Marwan;PAUSED;0;rest;1;1;-16;-7;6;-12;23;1;-1
26260742;Marwan;PAUSED;0;rest;2;-8;-2;-6;-10;19;5;1;7
26260742;Marwan;PAUSED;0;rest;2;-8;-27;-6;-14;-80;-66;-12;-4
26269531;Marwan;PAUSED;0;rest;3;5;10;-1;-1;21;33;15;8
26269531;Marwan;PAUSED;0;rest;3;-3;-9;-3;-1;26;-21;2;-13
26284179;Marwan;PAUSED;0;rest;0;-8;-8;-5;6;41;13;-11;-4
26284179;Marwan;PAUSED;0;rest;0;12;6;5;-9;-49;9;7;9
26290039;Marwan;PAUSED;0;rest;1;-3;-9;-15;-10;-17;-8;-16;-23
26290039;Marwan;PAUSED;0;rest;1;5;-1;2;7;42;10;10;11
26298828;Marwan;PAUSED;0;rest;2;-12;-6;-1;11;10;2;-10;-10
26298828;Marwan;PAUSED;0;rest;2;-1;-5;-6;-3;-22;-19;4;3
26314453;Marwan;PAUSED;0;rest;3;-9;-13;-19;-27;-89;-45;-22;-9
26314453;Marwan;PAUSED;0;rest;3;4;-8;4;5;68;56;1;14
26321289;Marwan;PAUSED;0;rest;0;-4;-9;-6;-4;-92;-53;-2;-4
26321289;Marwan;PAUSED;0;rest;0;-1;5;5;12;73;33;8;1
26329101;Marwan;PAUSED;0;rest;1;-1;-1;-1;17;27;28;14;2
26329101;Marwan;PAUSED;0;rest;1;3;-9;-8;-10;-7;-20;-24;-7
26343750;Marwan;PAUSED;0;rest;2;-5;-1;-1;-5;-1;19;2;0
26343750;Marwan;PAUSED;0;rest;2;9;-2;3;-15;-64;-67;8;0
26350585;Marwan;PAUSED;0;rest;3;-8;-8;-6;0;46;14;-10;-14
26350585;Marwan;PAUSED;0;rest;3;8;11;3;5;-25;-3;-6;9
26359375;Marwan;PAUSED;0;rest;0;-2;-2;-1;4;39;16;-2;-1
26359375;Marwan;PAUSED;0;rest;0;-5;-15;-10;2;-23;15;10;-2
26374023;Marwan;PAUSED;0;rest;1;0;6;-6;-13;-1;-15;4;2
26374023;Marwan;PAUSED;0;rest;1;-5;-11;-4;-6;-78;-26;-5;-7
26380859;Marwan;PAUSED;0;rest;2;-2;-1;-2;-2;19;2;2;-4
26380859;Marwan;PAUSED;0;rest;2;9;-1;5;13;71;59;32;11
26388671;Marwan;PAUSED;0;rest;3;-4;2;8;28;1;-20;4;-2
26388671;Marwan;PAUSED;0;rest;3;-2;-11;-1;-17;-8;-20;4;0
26404296;Marwan;PAUSED;0;rest;0;1;0;-8;-15;-36;-14;-6;3
26404296;Marwan;PAUSED;0;rest;0;-2;-2;1;-9;3;-1;-18;-12
26411132;Marwan;PAUSED;0;rest;1;3;2;0;-1;-4;9;0;3
26411132;Marwan;PAUSED;0;rest;1;1;1;7;26;61;17;-6;3
26418945;Marwan;PAUSED;0;rest;2;-2;-10;1;-6;-47;13;10;1
26418945;Marwan;PAUSED;0;rest;2;2;-2;-6;-9;53;-23;-16;-4
26434570;Marwan;PAUSED;0;rest;3;-4;0;-3;7;-80;-9;-22;-6
26434570;Marwan;PAUSED;0;rest;3;-6;-19;-9;-28;-67;-24;-10;-7
26441406;Marwan;PAUSED;0;rest;0;3;10;4;12;68;-11;2;4
26441406;Marwan;PAUSED;0;rest;0;5;4;4;-3;-2;35;10;0
26449218;Marwan;PAUSED;0;rest;1;-1;-2;-2;11;33;14;21;4
26449218;Marwan;PAUSED;0;rest;1;0;1;9;4;-11;-4;9;12
26463867;Marwan;PAUSED;0;rest;2;0;9;1;3;9;11;-8;-19
26463867;Marwan;PAUSED;0;rest;2;-7;-15;-7;-9;-46;-40;-24;-8
26470703;Marwan;PAUSED;0;rest;3;5;17;2;-1;16;-9;-19;-7
26470703;Marwan;PAUSED;0;rest;3;3;7;1;18;49;64;79;26
26479492;Marwan;PAUSED;0;rest;0;-3;-16;3;11;-29;-21;-38;-18
26479492;Marwan;PAUSED;0;rest;0;-8;5;-9;-17;66;6;13;-11
26494140;Marwan;PAUSED;0;rest;1;4;-2;15;7;-108;13;13;9
26494140;Marwan;PAUSED;0;rest;1;1;11;-14;-35;-41;-63;-27;-8
26500976;Marwan;PAUSED;0;rest;2;-4;-15;2;0;85;36;18;9
26500976;Marwan;PAUSED;0;rest;2;-2;-9;-3;-3;-35;-22;-10;-3
26508789;Marwan;PAUSED;0;rest;3;2;-2;-2;13;109;48;19;-2
26508789;Marwan;PAUSED;0;rest;3;-4;-9;-16;-12;-68;-25;-11;-10
26524414;Marwan;PAUSED;0;rest;0;-6;-9;-3;-14;-48;-46;-31;0
26524414;Marwan;PAUSED;0;rest;0;5;5;5;4;15;39;3;9
26530273;Marwan;PAUSED;0;rest;1;4;17;0;17;64;12;25;4
26530273;Marwan;PAUSED;0;rest;1;6;14;19;28;47;26;21;12
26539062;Marwan;PAUSED;0;rest;2;-7;-6;-13;0;-13;-8;15;0
26539062;Marwan;PAUSED;0;rest;2;-11;-3;-13;-44;-122;-54;-17;-13
26553710;Marwan;PAUSED;0;rest;3;-1;0;-16;-24;31;-26;-37;-9
26553710;Marwan;PAUSED;0;rest;3;8;14;-1;18;66;45;11;1
26560546;Marwan;PAUSED;0;rest;0;6;10;13;14;18;-12;-8;20
26560546;Marwan;PAUSED;0;rest;0;3;1;9;40;95;97;28;2
26569335;Marwan;PAUSED;0;rest;1;-3;2;5;-20;-98;-111;-46;-2
26569335;Marwan;PAUSED;0;rest;1;-15;-38;-9;-62;-52;1;-17;-14
26583984;Marwan;PAUSED;0;rest;2;5;18;4;16;2;-49;11;2
26583984;Marwan;PAUSED;0;rest;2;3;7;1;2;-83;-9;-10;7
26589843;Marwan;PAUSED;0;rest;3;-7;-17;-5;-20;25;29;-1;-5
26589843;Marwan;PAUSED;0;rest;3;9;12;4;34;43;4;1;1
26599609;Marwan;PAUSED;0;rest;0;1;-4;4;-6;12;40;20;1
26599609;Marwan;PAUSED;0;rest;0;-1;-4;2;20;56;22;37;3
26614257;Marwan;PAUSED;0;rest;1;-2;-5;5;43;65;30;8;-5
26614257;Marwan;PAUSED;0;rest;1;1;1;-4;-29;-121;-79;-36;-4
26621093;Marwan;PAUSED;0;rest;2;-5;-11;-7;-33;-47;-15;5;6
26621093;Marwan;PAUSED;0;rest;2;3;6;6;0;54;-10;-3;5
26628906;Marwan;PAUSED;0;rest;3;3;6;-9;-35;-25;-13;-6;0
26628906;Marwan;PAUSED;0;rest;3;-2;0;8;26;10;35;16;-2
26644531;Marwan;PAUSED;0;rest;0;0;1;10;40;62;65;14;3
26644531;Marwan;PAUSED;0;rest;0;1;-5;-3;10;-12;-64;-14;2
26650390;Marwan;PAUSED;0;rest;1;-4;-1;5;-24;-40;11;7;-5
26650390;Marwan;PAUSED;0;rest;1;-2;-6;-21;-72;-17;-32;-5;1
26659179;Marwan;PAUSED;0;rest;2;1;7;12;50;-18;-4;-4;-5
26659179;Marwan;PAUSED;0;rest;2;0;-23;2;30;37;44;14;6
26673828;Marwan;PAUSED;0;rest;3;7;31;6;27;40;33;7;2
26673828;Marwan;PAUSED;0;rest;3;-4;-56;-7;27;6;-11;-12;-5
26680664;Marwan;PAUSED;0;rest;0;-2;67;-21;-39;-2;4;-6;-4
26680664;Marwan;PAUSED;0;rest;0;-12;-101;-39;17;17;6;-9;-8
26689453;Marwan;PAUSED;0;rest;1;25;99;41;39;-21;-19;1;7
26689453;Marwan;PAUSED;0;rest;1;-5;-38;1;-33;49;20;-2;-1
26704101;Marwan;PAUSED;0;rest;2;7;77;39;-33;17;18;16;5
26704101;Marwan;PAUSED;0;rest;2;-3;-67;9;29;-66;-26;-13;-4
26710937;Marwan;PAUSED;0;rest;3;1;40;-12;16;22;-1;-2;1
26710937;Marwan;PAUSED;0;rest;3;5;70;35;-30;29;32;15;5
26718750;Marwan;PAUSED;0;rest;0;-17;-117;-55;-46;-37;-36;-19;-13
26718750;Marwan;PAUSED;0;rest;0;17;127;27;28;8;2;6;9
26734375;Marwan;PAUSED;0;rest;1;-14;-91;7;19;3;7;-6;-4
26734375;Marwan;PAUSED;0;rest;1;0;45;-5;-3;-3;-4;3;-2
26740234;Marwan;PAUSED;0;rest;2;2;-3;-13;14;-21;-13;-5;-5
26740234;Marwan;PAUSED;0;rest;2;2;9;13;-4;22;15;-2;0
26749023;Marwan;PAUSED;0;rest;3;-9;-60;-14;-7;-1;0;0;-2
26749023;Marwan;PAUSED;0;rest;3;4;-19;-1;17;24;10;1;1
26763671;Marwan;PAUSED;0;rest;0;-1;-5;-4;-10;-3;-10;-5;-2
26763671;Marwan;PAUSED;0;rest;0;-12;-97;-40;-1;-30;-9;-9;-7
26771484;Marwan;PAUSED;0;rest;1;6;83;14;-33;17;11;5;1
26771484;Marwan;PAUSED;0;rest;1;-6;3;-1;29;-33;-23;-13;-3
26779296;Marwan;PAUSED;0;rest;2;-14;-45;6;-38;-7;-5;0;-1
26779296;Marwan;PAUSED;0;rest;2;43;43;38;14;44;19;2;3
26793945;Marwan;PAUSED;0;rest;3;-6;2;-32;-33;-43;-20;-8;-4
26793945;Marwan;PAUSED;0;rest;3;-7;-8;-12;14;12;2;-4;-7
26800781;Marwan;PAUSED;0;rest;0;-8;-50;-6;26;-17;-13;-1;4
26800781;Marwan;PAUSED;0;rest;0;-16;-5;-6;-18;16;5;1;0
26809570;Marwan;PAUSED;0;rest;1;23;-89;-18;6;2;1;2;-3
26809570;Marwan;PAUSED;0;rest;1;9;62;12;-31;-12;-3;0;7
26824218;Marwan;PAUSED;0;rest;2;2;-29;2;10;-4;-6;-5;-10
26824218;Marwan;PAUSED;0;rest;2;-13;-32;-20;-38;11;8;3;2
26831054;Marwan;PAUSED;0;rest;3;-20;-75;-17;9;-25;-12;-2;-4
26831054;Marwan;PAUSED;0;rest;3;-3;-16;-12;21;5;4;-5;-6
26838867;Marwan;PAUSED;0;rest;0;-3;-67;10;-4;9;0;0;-1
26838867;Marwan;PAUSED;0;rest;0;-9;68;7;5;-12;-5;-6;-1
26854492;Marwan;PAUSED;0;rest;1;24;-13;-15;-31;-10;-2;-3;-3
26854492;Marwan;PAUSED;0;rest;1;3;18;5;24;-7;-5;-1;0
26861328;Marwan;PAUSED;0;rest;2;-4;-62;-32;-15;-3;-4;-6;-3
26861328;Marwan;PAUSED;0;rest;2;8;54;6;-7;-4;-1;0;-1
26869140;Marwan;PAUSED;0;rest;3;-19;-28;-5;-12;-1;2;2;-1
26869140;Marwan;PAUSED;0;rest;3;2;-22;29;1;2;-1;-3;-2
26883789;Marwan;PAUSED;0;rest;0;2;16;-22;15;7;3;4;2
26883789;Marwan;PAUSED;0;rest;0;0;49;37;9;-19;-4;0;-1
26890625;Marwan;PAUSED;0;rest;1;-17;-81;-17;-7;10;-3;0;-1
26890625;Marwan;PAUSED;0;rest;1;6;1;-2;6;-15;-4;0;0
26899414;Marwan;PAUSED;0;rest;2;-17;-17;-15;7;10;6;5;-1
26899414;Marwan;PAUSED;0;rest;2;14;16;1;-7;9;4;5;2
