timestamp_us;participant;event;detail
1759672165552889;Sofiia;MOVE_START;mild_radial_flexion
1759672167252313;Sofiia;MOVE_ABORT;mild_radial_flexion|USER_PAUSE
1759672167276030;Sofiia;PAUSE;user
1759672186432910;Sofiia;RESUME;user
1759672186447968;Sofiia;GET_READY;mild_extension
1759672189438370;Sofiia;MOVE_START;mild_extension
1759672193179278;Sofiia;MOVE_END;mild_extension
1759672196845977;Sofiia;GET_READY;mild_radial_flexion
1759672199858994;Sofiia;MOVE_START;mild_radial_flexion
1759672203989779;Sofiia;MOVE_END;mild_radial_flexion
1759672206539785;Sofiia;GET_READY;mild_flexion
1759672209537757;Sofiia;MOVE_START;mild_flexion
1759672214393369;Sofiia;MOVE_END;mild_flexion
1759672217778887;Sofiia;GET_READY;mild_ulnar_flexion
1759672220771815;Sofiia;MOVE_START;mild_ulnar_flexion
1759672225463980;Sofiia;MOVE_END;mild_ulnar_flexion
1759672228041051;Sofiia;GET_READY;full_radial_flexion
1759672231032843;Sofiia;MOVE_START;full_radial_flexion
1759672235750623;Sofiia;MOVE_END;full_radial_flexion
1759672237816960;Sofiia;GET_READY;full_extension
1759672240813392;Sofiia;MOVE_START;full_extension
1759672243848927;Sofiia;MOVE_END;full_extension
1759672247285184;Sofiia;GET_READY;mild_radial_flexion
1759672250297542;Sofiia;MOVE_START;mild_radial_flexion
1759672254463495;Sofiia;MOVE_END;mild_radial_flexion
1759672258023906;Sofiia;GET_READY;mild_extension
1759672261016231;Sofiia;MOVE_START;mild_extension
1759672265974439;Sofiia;MOVE_END;mild_extension
1759672268250978;Sofiia;GET_READY;full_ulnar_flexion
1759672271263712;Sofiia;MOVE_START;full_ulnar_flexion
1759672274195921;Sofiia;MOVE_END;full_ulnar_flexion
1759672277507783;Sofiia;GET_READY;full_flexion
1759672280504899;Sofiia;MOVE_START;full_flexion
1759672283608993;Sofiia;MOVE_END;full_flexion
1759672287079960;Sofiia;GET_READY;mild_extension
1759672290098975;Sofiia;MOVE_START;mild_extension
1759672294754732;Sofiia;MOVE_END;mild_extension
1759672296876347;Sofiia;GET_READY;mild_radial_flexion
1759672299886563;Sofiia;MOVE_START;mild_radial_flexion
1759672303088680;Sofiia;MOVE_END;mild_radial_flexion
1759672305910398;Sofiia;GET_READY;mild_ulnar_flexion
1759672308906643;Sofiia;MOVE_START;mild_ulnar_flexion
1759672312302077;Sofiia;MOVE_END;mild_ulnar_flexion
1759672315365588;Sofiia;GET_READY;full_flexion
1759672318361034;Sofiia;MOVE_START;full_flexion
1759672321566805;Sofiia;MOVE_END;full_flexion
1759672324553095;Sofiia;GET_READY;mild_flexion
1759672327555678;Sofiia;MOVE_START;mild_flexion
1759672331691919;Sofiia;MOVE_END;mild_flexion
1759672333756288;Sofiia;GET_READY;full_ulnar_flexion
1759672336755187;Sofiia;MOVE_START;full_ulnar_flexion
1759672341615233;Sofiia;MOVE_END;full_ulnar_flexion
1759672344546943;Sofiia;GET_READY;full_radial_flexion
1759672346199440;Sofiia;MOVE_ABORT;full_radial_flexion|USER_PAUSE
1759672346233266;Sofiia;PAUSE;user
1759672347443608;Sofiia;RESUME;user
1759672347459525;Sofiia;GET_READY;full_extension
1759672350456029;Sofiia;MOVE_START;full_extension
1759672353705982;Sofiia;MOVE_END;full_extension
1759672357185454;Sofiia;PAUSE;user
1759672357542425;Sofiia;GET_READY;full_radial_flexion
1759672358238645;Sofiia;MOVE_ABORT;full_radial_flexion|USER_PAUSE
1759672358254485;Sofiia;PAUSE;user
1759672360027134;Sofiia;SESSION_END;-
